The Sugar Badger,Muriel,Stewart,1
Chops and Ribs,Ann,Caldwell,1
Aroma,Ann,Caldwell,0
Ranch House,Ann,Caldwell,1
Harvest,Ann,Caldwell,1
The Caramel Hog,Ann,Caldwell,0
The Noodle Fiddler,Ann,Caldwell,1
Siam Cusine,Ann,Caldwell,0
Estradanas,Ann,Caldwell,1
Fluorescence,Ann,Caldwell,1
Burgers and Fries,Ann,Caldwell,0
Fangs,Ann,Caldwell,1
The Cool Pizzeria,Ann,Caldwell,1
Midnight,Ann,Caldwell,1
Molinarinari,Ann,Caldwell,1
The Crown,Ann,Caldwell,0
The Mad Oak,Ann,Caldwell,1
Wiener House,Ann,Caldwell,0
Sapphire,Gordon,Sherman,0
The Hot Oak,Gordon,Sherman,0
The Cool Pizzeria,Gordon,Sherman,0
Harvest,Gordon,Sherman,1
Midnight,Gordon,Sherman,1
The Mad Oak,Gordon,Sherman,1
The Olive Port,Gordon,Sherman,0
Siam Cusine,Gordon,Sherman,1
A Cut Above,Gordon,Sherman,1
The Sugar Badger,Gordon,Sherman,0
Nattos,Gordon,Sherman,1
Wolfs,Gordon,Sherman,1
Trilogy,Gordon,Sherman,1
Tranquility,Gordon,Sherman,1
Bambino,Gordon,Sherman,1
The Crown,Gordon,Sherman,0
Estradanas,Gordon,Sherman,1
The Court Bites,Gordon,Sherman,1
The Indian Smith,Gordon,Sherman,0
Estradanas,Laura,French,0
Vietnam Restaurant,Laura,French,0
A Cut Above,Laura,French,0
The Amber Cuisine,Laura,French,1
Interlude,Laura,French,1
Siam Cusine,Laura,French,0
The Amber Lion,Laura,French,1
Chance,Laura,French,1
Chops and Ribs,Laura,French,0
Irifune Place,Laura,French,0
Fluorescence,Laura,French,1
Bambino,Laura,French,0
The Depot,Laura,French,1
The Crimson Horse,Laura,French,0
The Cool Pizzeria,Laura,French,0
Mamoun's,Laura,French,1
Chance,Robert,Butler,0
Tranquility,Robert,Butler,1
Aroma,Robert,Butler,0
The Magical Spices,Robert,Butler,0
The Caviar Salmon,Robert,Butler,1
The Crown,Robert,Butler,0
Burgers and Fries,Robert,Butler,0
Fluorescence,Robert,Butler,1
Fangs,Robert,Butler,0
The Mad Oak,Robert,Butler,1
The Amber Cuisine,Robert,Butler,1
The Sugar Badger,Robert,Butler,0
The Indian Smith,Robert,Butler,1
Interlude,Robert,Butler,1
Mary's Diner,Robert,Butler,0
Hofbrau Deluxe,Robert,Butler,0
The Noodle Fiddler,Robert,Butler,1
The River Blossom,Robert,Butler,1
Fargo,Robert,Butler,1
The Olive Port,Robert,Butler,1
Ranch House,Mary,Cooper,0
Interlude,Mary,Cooper,1
The Hot Oak,Mary,Cooper,1
Midnight,Mary,Cooper,1
Starlight,Mary,Cooper,1
The Amber Lion,Mary,Cooper,1
The Noodle Fiddler,Mary,Cooper,1
Mamoun's,Mary,Cooper,1
Hofbrau Deluxe,Mary,Cooper,1
Fluorescence,Mary,Cooper,1
Irifune Place,Mary,Cooper,1
The Mockingbird,Mary,Cooper,0
Wolfs,Mary,Cooper,1
The River Blossom,Mary,Cooper,1
Mary's Diner,Mary,Cooper,0
The Crown,Mary,Cooper,0
The Caramel Hog,Marty,Cobb,0
Interlude,Marty,Cobb,1
The Indian Smith,Marty,Cobb,0
China Palace,Marty,Cobb,1
Burgers and Fries,Marty,Cobb,0
Fluorescence,Marty,Cobb,1
Midnight,Marty,Cobb,1
Bambino,Marty,Cobb,0
Wolfs,Marty,Cobb,1
The Noodle Fiddler,Marty,Cobb,1
The Sugar Badger,Marty,Cobb,0
The Crimson Horse,Marty,Cobb,0
Fangs,Marty,Cobb,1
Ranch House,Marty,Cobb,1
The Mockingbird,Marty,Cobb,0
A Cut Above,Marty,Cobb,0
Midnight,Terrence,Saunders,1
Sapphire,Terrence,Saunders,0
Nattos,Terrence,Saunders,1
The Noodle Fiddler,Terrence,Saunders,1
Fangs,Terrence,Saunders,1
Big Daddy Barbeque,Terrence,Saunders,0
The Mad Oak,Terrence,Saunders,1
Estradanas,Terrence,Saunders,1
Molinarinari,Terrence,Saunders,0
Wolfs,Terrence,Saunders,0
Vietnam Restaurant,Terrence,Saunders,1
Bistro Bob,Terrence,Saunders,1
Mary's Diner,Terrence,Saunders,0
Jean's Place,Terrence,Saunders,0
Chops and Ribs,Terrence,Saunders,0
Interlude,Terrence,Saunders,1
Irifune Place,Terrence,Saunders,1
Burgers and Fries,Terrence,Saunders,0
The Sugar Badger,Terrence,Saunders,0
Trilogy,Terrence,Saunders,1
The Depot,Dorothy,Elliott,0
The Mockingbird,Dorothy,Elliott,0
Fargo,Dorothy,Elliott,1
China Palace,Dorothy,Elliott,0
Sapphire,Dorothy,Elliott,0
Irifune Place,Dorothy,Elliott,1
A Cut Above,Dorothy,Elliott,0
Trilogy,Dorothy,Elliott,1
Tranquility,Dorothy,Elliott,1
Bambino,Dorothy,Elliott,0
The Crimson Horse,Dorothy,Elliott,0
Big Daddy Barbeque,Dorothy,Elliott,0
The Court Bites,Dorothy,Elliott,0
The Crown,Dorothy,Elliott,1
The Caviar Salmon,Dorothy,Elliott,1
Vietnam Restaurant,Dorothy,Elliott,0
The Magical Spices,Dorothy,Elliott,0
Trilogy,Guy,Adkins,0
The Indian Smith,Guy,Adkins,0
The Mad Oak,Guy,Adkins,1
China Palace,Guy,Adkins,0
The Hot Oak,Guy,Adkins,0
Bistro Bob,Guy,Adkins,1
The Mockingbird,Guy,Adkins,0
Big Daddy Barbeque,Guy,Adkins,1
Irifune Place,Guy,Adkins,0
Burgers and Fries,Guy,Adkins,0
The Noodle Fiddler,Guy,Adkins,0
Estradanas,Guy,Adkins,1
Mamoun's,Guy,Adkins,1
A Cut Above,Guy,Adkins,0
The Cool Pizzeria,Guy,Adkins,0
The Depot,Guy,Adkins,1
Tranquility,Hector,Hoffman,1
The Noodle Fiddler,Hector,Hoffman,0
The Magical Spices,Hector,Hoffman,0
Siam Cusine,Hector,Hoffman,1
Bistro Bob,Hector,Hoffman,0
A Cut Above,Hector,Hoffman,1
Molinarinari,Hector,Hoffman,0
Interlude,Hector,Hoffman,1
Burgers and Fries,Hector,Hoffman,0
Vietnam Restaurant,Hector,Hoffman,1
Wolfs,Hector,Hoffman,1
The Crimson Horse,Hector,Hoffman,1
The Cool Pizzeria,Hector,Hoffman,1
The River Blossom,Hector,Hoffman,1
The Crown,Hector,Hoffman,0
Ranch House,Hector,Hoffman,0
The Hot Oak,Hector,Hoffman,0
Estradanas,Hector,Hoffman,0
Big Daddy Barbeque,Hector,Hoffman,0
Chance,Elena,Underwood,0
The Mockingbird,Elena,Underwood,0
The Mad Oak,Elena,Underwood,1
Wolfs,Elena,Underwood,1
Tranquility,Elena,Underwood,1
Irifune Place,Elena,Underwood,1
Bistro Bob,Elena,Underwood,0
Aroma,Elena,Underwood,1
The Magical Spices,Elena,Underwood,0
Ranch House,Elena,Underwood,0
A Cut Above,Elena,Underwood,1
Jean's Place,Elena,Underwood,1
Sapphire,Elena,Underwood,0
Nattos,Elena,Underwood,1
The Depot,Elena,Underwood,1
Starlight,Elena,Underwood,1
Harvest,Elena,Underwood,1
Vietnam Restaurant,Elena,Underwood,0
China Palace,Elena,Underwood,1
A Cut Above,Crystal,Gonzalez,0
Bistro Bob,Crystal,Gonzalez,0
The Noodle Fiddler,Crystal,Gonzalez,0
Siam Cusine,Crystal,Gonzalez,1
Wiener House,Crystal,Gonzalez,0
Mary's Diner,Crystal,Gonzalez,0
The Cool Pizzeria,Crystal,Gonzalez,0
The Amber Cuisine,Crystal,Gonzalez,1
The Crown,Crystal,Gonzalez,1
Midnight,Crystal,Gonzalez,1
Tranquility,Crystal,Gonzalez,1
The Crimson Horse,Crystal,Gonzalez,0
Aroma,Crystal,Gonzalez,0
Starlight,Crystal,Gonzalez,1
Fluorescence,Crystal,Gonzalez,1
Sapphire,Crystal,Gonzalez,0
Nattos,Philip,Powell,1
Vietnam Restaurant,Philip,Powell,1
The Olive Port,Philip,Powell,1
Sapphire,Philip,Powell,0
A Cut Above,Philip,Powell,1
Siam Cusine,Philip,Powell,1
The Depot,Philip,Powell,1
Chops and Ribs,Philip,Powell,0
The Indian Smith,Philip,Powell,0
Wiener House,Philip,Powell,0
Big Daddy Barbeque,Philip,Powell,0
Irifune Place,Philip,Powell,1
The Amber Lion,Philip,Powell,1
The River Blossom,Philip,Powell,1
Midnight,Philip,Powell,1
Wolfs,Philip,Powell,0
Ranch House,Philip,Powell,1
Harvest,Philip,Powell,1
The Crimson Horse,Philip,Powell,0
A Cut Above,Wade,Harmon,1
Ranch House,Wade,Harmon,1
Vietnam Restaurant,Wade,Harmon,0
Burgers and Fries,Wade,Harmon,0
The Court Bites,Wade,Harmon,1
Bistro Bob,Wade,Harmon,1
Fluorescence,Wade,Harmon,1
Fargo,Wade,Harmon,0
Tranquility,Wade,Harmon,1
The Olive Port,Wade,Harmon,1
The Magical Spices,Wade,Harmon,0
Interlude,Wade,Harmon,1
Chance,Wade,Harmon,0
Jean's Place,Wade,Harmon,0
The Indian Smith,Wade,Harmon,1
Trilogy,Wade,Harmon,0
Irifune Place,Wade,Harmon,1
Starlight,Wade,Harmon,1
Wiener House,Sheryl,Parks,1
Estradanas,Sheryl,Parks,1
Irifune Place,Sheryl,Parks,0
Tranquility,Sheryl,Parks,1
Starlight,Sheryl,Parks,1
Wolfs,Sheryl,Parks,0
Interlude,Sheryl,Parks,1
Hofbrau Deluxe,Sheryl,Parks,1
Bambino,Sheryl,Parks,0
The Indian Smith,Sheryl,Parks,0
Mamoun's,Sheryl,Parks,1
The Court Bites,Sheryl,Parks,1
The Magical Spices,Sheryl,Parks,1
Jean's Place,Sheryl,Parks,0
The Mockingbird,Sheryl,Parks,0
Burgers and Fries,Sheryl,Parks,0
The Amber Lion,Sheryl,Parks,0
A Cut Above,Sheryl,Parks,1
The Amber Lion,Gladys,Maldonado,0
Sapphire,Gladys,Maldonado,0
Burgers and Fries,Gladys,Maldonado,0
Hofbrau Deluxe,Gladys,Maldonado,1
The Mad Oak,Gladys,Maldonado,1
The Cool Pizzeria,Gladys,Maldonado,0
Midnight,Gladys,Maldonado,1
The Sugar Badger,Gladys,Maldonado,1
The Hot Oak,Gladys,Maldonado,1
Siam Cusine,Gladys,Maldonado,1
The Olive Port,Gladys,Maldonado,0
Bistro Bob,Gladys,Maldonado,0
The Court Bites,Gladys,Maldonado,1
Bambino,Gladys,Maldonado,0
The Amber Cuisine,Gladys,Maldonado,1
Estradanas,Gladys,Maldonado,1
Fargo,Gladys,Maldonado,1
The River Blossom,Gladys,Maldonado,1
The Indian Smith,Karl,Jordan,0
The Caramel Hog,Karl,Jordan,0
Aroma,Karl,Jordan,1
The Amber Lion,Karl,Jordan,1
The Cool Pizzeria,Karl,Jordan,0
Big Daddy Barbeque,Karl,Jordan,0
The Magical Spices,Karl,Jordan,0
Molinarinari,Karl,Jordan,1
Chance,Karl,Jordan,0
Jean's Place,Karl,Jordan,0
Bistro Bob,Karl,Jordan,0
Sapphire,Karl,Jordan,0
Wiener House,Karl,Jordan,0
China Palace,Karl,Jordan,1
Fluorescence,Karl,Jordan,1
Chops and Ribs,Karl,Jordan,0
Aroma,Peggy,Stevens,0
The Noodle Fiddler,Peggy,Stevens,1
Harvest,Peggy,Stevens,1
Trilogy,Peggy,Stevens,0
The Mockingbird,Peggy,Stevens,0
The Mad Oak,Peggy,Stevens,1
Burgers and Fries,Peggy,Stevens,0
The Cool Pizzeria,Peggy,Stevens,0
Irifune Place,Peggy,Stevens,0
The Indian Smith,Peggy,Stevens,1
Bistro Bob,Peggy,Stevens,1
Chops and Ribs,Peggy,Stevens,0
The Crimson Horse,Peggy,Stevens,1
Interlude,Peggy,Stevens,1
The Depot,Peggy,Stevens,0
Tranquility,Peggy,Stevens,1
Jean's Place,Peggy,Stevens,0
Fluorescence,Peggy,Stevens,1
The Caramel Hog,Peggy,Stevens,0
Estradanas,Peggy,Stevens,1
Starlight,Jeannette,Snyder,1
The Caviar Salmon,Jeannette,Snyder,0
A Cut Above,Jeannette,Snyder,0
Sapphire,Jeannette,Snyder,0
The Mad Oak,Jeannette,Snyder,1
Trilogy,Jeannette,Snyder,1
The Crown,Jeannette,Snyder,0
The Crimson Horse,Jeannette,Snyder,0
Estradanas,Jeannette,Snyder,1
Vietnam Restaurant,Jeannette,Snyder,1
Jean's Place,Jeannette,Snyder,0
Nattos,Jeannette,Snyder,1
Hofbrau Deluxe,Jeannette,Snyder,0
Ranch House,Jeannette,Snyder,0
The Olive Port,Jeannette,Snyder,0
The Magical Spices,Jeannette,Snyder,1
Bistro Bob,Jeannette,Snyder,0
The Depot,Jeannette,Snyder,1
Wolfs,Delia,Goodwin,0
Sapphire,Delia,Goodwin,0
Trilogy,Delia,Goodwin,0
Chance,Delia,Goodwin,0
The Court Bites,Delia,Goodwin,1
Estradanas,Delia,Goodwin,1
Starlight,Delia,Goodwin,1
Harvest,Delia,Goodwin,1
The Sugar Badger,Delia,Goodwin,1
The Hot Oak,Delia,Goodwin,1
A Cut Above,Delia,Goodwin,0
The Cool Pizzeria,Delia,Goodwin,0
The Olive Port,Delia,Goodwin,0
Bistro Bob,Delia,Goodwin,0
The Magical Spices,Delia,Goodwin,1
Big Daddy Barbeque,Delia,Goodwin,0
The Crimson Horse,Delia,Goodwin,0
Molinarinari,Delia,Goodwin,1
Jean's Place,Delia,Goodwin,0
Ranch House,Tyrone,Webster,0
Wiener House,Tyrone,Webster,0
The Depot,Tyrone,Webster,0
Trilogy,Tyrone,Webster,1
Burgers and Fries,Tyrone,Webster,0
Irifune Place,Tyrone,Webster,1
Bambino,Tyrone,Webster,1
The River Blossom,Tyrone,Webster,1
The Hot Oak,Tyrone,Webster,0
The Amber Lion,Tyrone,Webster,0
The Magical Spices,Tyrone,Webster,0
Midnight,Tyrone,Webster,1
The Court Bites,Tyrone,Webster,1
The Crimson Horse,Tyrone,Webster,0
Fangs,Tyrone,Webster,1
Interlude,Tyrone,Webster,1
The Olive Port,Tyrone,Webster,0
Nattos,Tyrone,Webster,1
Mamoun's,Tyrone,Webster,1
Bistro Bob,Megan,Holt,1
The Crimson Horse,Megan,Holt,0
Jean's Place,Megan,Holt,0
Starlight,Megan,Holt,1
Siam Cusine,Megan,Holt,0
Bambino,Megan,Holt,0
Mary's Diner,Megan,Holt,0
Interlude,Megan,Holt,1
Fargo,Megan,Holt,1
Midnight,Megan,Holt,1
The Mad Oak,Megan,Holt,1
The Sugar Badger,Megan,Holt,0
Harvest,Megan,Holt,1
The Hot Oak,Megan,Holt,1
China Palace,Megan,Holt,1
The Magical Spices,Megan,Holt,0
The Mockingbird,Megan,Holt,1
Sapphire,Otis,Simmons,1
Burgers and Fries,Otis,Simmons,0
The Mockingbird,Otis,Simmons,0
Fluorescence,Otis,Simmons,1
The Depot,Otis,Simmons,0
Mamoun's,Otis,Simmons,0
The Indian Smith,Otis,Simmons,1
The Magical Spices,Otis,Simmons,1
China Palace,Otis,Simmons,0
The Hot Oak,Otis,Simmons,0
Wolfs,Otis,Simmons,1
Interlude,Otis,Simmons,1
Chance,Otis,Simmons,1
Trilogy,Otis,Simmons,1
The Sugar Badger,Otis,Simmons,0
The Crown,Otis,Simmons,1
Irifune Place,Otis,Simmons,1
The Caramel Hog,Otis,Simmons,0
Harvest,Otis,Simmons,1
Nattos,Jeffery,Vega,1
The Cool Pizzeria,Jeffery,Vega,0
The Olive Port,Jeffery,Vega,0
Hofbrau Deluxe,Jeffery,Vega,1
Bistro Bob,Jeffery,Vega,0
The Hot Oak,Jeffery,Vega,1
Bambino,Jeffery,Vega,0
The Mad Oak,Jeffery,Vega,1
Fargo,Jeffery,Vega,0
Mary's Diner,Jeffery,Vega,0
Interlude,Jeffery,Vega,1
Chops and Ribs,Jeffery,Vega,0
The River Blossom,Jeffery,Vega,1
Irifune Place,Jeffery,Vega,1
Burgers and Fries,Jeffery,Vega,0
The Caviar Salmon,Jeffery,Vega,0
The Crimson Horse,Jeffery,Vega,0
Estradanas,Mitchell,Gibson,1
Nattos,Mitchell,Gibson,1
The Amber Cuisine,Mitchell,Gibson,1
Sapphire,Mitchell,Gibson,0
The Mockingbird,Mitchell,Gibson,0
Burgers and Fries,Mitchell,Gibson,1
The Magical Spices,Mitchell,Gibson,1
Fluorescence,Mitchell,Gibson,1
Irifune Place,Mitchell,Gibson,1
The Depot,Mitchell,Gibson,0
Siam Cusine,Mitchell,Gibson,1
Jean's Place,Mitchell,Gibson,1
The Olive Port,Mitchell,Gibson,1
The Mad Oak,Mitchell,Gibson,1
The Crimson Horse,Mitchell,Gibson,0
China Palace,Mitchell,Gibson,0
Chance,Rudolph,Smith,0
The Indian Smith,Rudolph,Smith,1
Jean's Place,Rudolph,Smith,0
Bistro Bob,Rudolph,Smith,1
Fargo,Rudolph,Smith,1
Irifune Place,Rudolph,Smith,1
Harvest,Rudolph,Smith,1
The Mad Oak,Rudolph,Smith,1
The Caviar Salmon,Rudolph,Smith,0
Fangs,Rudolph,Smith,0
Wiener House,Rudolph,Smith,0
Vietnam Restaurant,Rudolph,Smith,1
The Caramel Hog,Rudolph,Smith,0
Aroma,Rudolph,Smith,0
The Amber Cuisine,Rudolph,Smith,1
Fluorescence,Rudolph,Smith,1
Interlude,Rudolph,Smith,1
The Caramel Hog,Doreen,Mendez,0
Burgers and Fries,Doreen,Mendez,1
Hofbrau Deluxe,Doreen,Mendez,1
Bistro Bob,Doreen,Mendez,1
The Mad Oak,Doreen,Mendez,1
Jean's Place,Doreen,Mendez,1
Aroma,Doreen,Mendez,1
Wiener House,Doreen,Mendez,0
Harvest,Doreen,Mendez,1
Chops and Ribs,Doreen,Mendez,0
The Amber Lion,Doreen,Mendez,0
The Depot,Doreen,Mendez,0
Mamoun's,Doreen,Mendez,0
The Hot Oak,Doreen,Mendez,0
A Cut Above,Doreen,Mendez,0
Big Daddy Barbeque,Doreen,Mendez,0
Siam Cusine,Doreen,Mendez,1
The Caviar Salmon,Veronica,Huff,0
The Magical Spices,Veronica,Huff,1
Mamoun's,Veronica,Huff,1
Tranquility,Veronica,Huff,1
Big Daddy Barbeque,Veronica,Huff,1
The Hot Oak,Veronica,Huff,1
Bistro Bob,Veronica,Huff,0
The River Blossom,Veronica,Huff,1
China Palace,Veronica,Huff,1
Vietnam Restaurant,Veronica,Huff,0
The Caramel Hog,Veronica,Huff,0
The Crown,Veronica,Huff,0
Jean's Place,Veronica,Huff,1
Mary's Diner,Veronica,Huff,0
Fargo,Veronica,Huff,1
The Mad Oak,Veronica,Huff,1
The Indian Smith,Veronica,Huff,1
Midnight,Veronica,Huff,1
Estradanas,Veronica,Huff,1
Irifune Place,Janice,Taylor,1
The Amber Cuisine,Janice,Taylor,1
Starlight,Janice,Taylor,1
Harvest,Janice,Taylor,1
Nattos,Janice,Taylor,1
The Amber Lion,Janice,Taylor,0
Bambino,Janice,Taylor,0
Mary's Diner,Janice,Taylor,1
Midnight,Janice,Taylor,1
The Court Bites,Janice,Taylor,0
Sapphire,Janice,Taylor,0
Ranch House,Janice,Taylor,1
Fluorescence,Janice,Taylor,1
Estradanas,Janice,Taylor,1
China Palace,Janice,Taylor,1
The Caviar Salmon,Janice,Taylor,1
Hofbrau Deluxe,Janice,Taylor,1
China Palace,Toby,Henderson,0
A Cut Above,Toby,Henderson,0
The Olive Port,Toby,Henderson,1
Wiener House,Toby,Henderson,0
The Amber Lion,Toby,Henderson,1
Vietnam Restaurant,Toby,Henderson,1
Interlude,Toby,Henderson,1
The Depot,Toby,Henderson,1
Irifune Place,Toby,Henderson,0
Nattos,Toby,Henderson,1
Harvest,Toby,Henderson,1
The Mockingbird,Toby,Henderson,0
The Court Bites,Toby,Henderson,1
Fluorescence,Toby,Henderson,1
The Hot Oak,Toby,Henderson,1
Aroma,Toby,Henderson,0
Trilogy,Toby,Henderson,1
Wolfs,Toby,Henderson,1
Jean's Place,Toby,Henderson,0
The Indian Smith,Kristy,Greer,1
Hofbrau Deluxe,Kristy,Greer,1
The Caramel Hog,Kristy,Greer,0
Chance,Kristy,Greer,0
Midnight,Kristy,Greer,1
Aroma,Kristy,Greer,0
Chops and Ribs,Kristy,Greer,0
The Crimson Horse,Kristy,Greer,1
The Mad Oak,Kristy,Greer,1
The Magical Spices,Kristy,Greer,0
Fluorescence,Kristy,Greer,1
A Cut Above,Kristy,Greer,0
China Palace,Kristy,Greer,0
Burgers and Fries,Kristy,Greer,0
The Amber Cuisine,Kristy,Greer,1
Big Daddy Barbeque,Kristy,Greer,0
The Sugar Badger,Kristy,Greer,0
Tranquility,Kristy,Greer,1
Nattos,Kristy,Greer,1
Wiener House,Darlene,Andrews,0
Tranquility,Darlene,Andrews,1
The Crown,Darlene,Andrews,0
Ranch House,Darlene,Andrews,1
The River Blossom,Darlene,Andrews,1
Vietnam Restaurant,Darlene,Andrews,1
Aroma,Darlene,Andrews,1
The Mad Oak,Darlene,Andrews,1
Jean's Place,Darlene,Andrews,0
Sapphire,Darlene,Andrews,1
The Hot Oak,Darlene,Andrews,1
Irifune Place,Darlene,Andrews,1
Fargo,Darlene,Andrews,0
Molinarinari,Darlene,Andrews,0
The Amber Cuisine,Darlene,Andrews,1
The Amber Lion,Darlene,Andrews,0
Chops and Ribs,Darlene,Andrews,0
Hofbrau Deluxe,Darlene,Andrews,0
The Caramel Hog,Darlene,Andrews,0
The River Blossom,Jimmie,Blake,1
Fangs,Jimmie,Blake,0
The Crown,Jimmie,Blake,0
Starlight,Jimmie,Blake,1
Midnight,Jimmie,Blake,1
The Court Bites,Jimmie,Blake,0
Interlude,Jimmie,Blake,1
The Caviar Salmon,Jimmie,Blake,1
Hofbrau Deluxe,Jimmie,Blake,1
Mary's Diner,Jimmie,Blake,0
China Palace,Jimmie,Blake,0
Siam Cusine,Jimmie,Blake,1
Chance,Jimmie,Blake,1
Fargo,Jimmie,Blake,1
The Mockingbird,Jimmie,Blake,0
Trilogy,Jimmie,Blake,1
Vietnam Restaurant,Jimmie,Blake,1
The Crimson Horse,Jimmie,Blake,0
Ranch House,Jimmie,Blake,1
The Mad Oak,Jimmie,Blake,1
The Mockingbird,Marco,Peterson,0
The Hot Oak,Marco,Peterson,1
Molinarinari,Marco,Peterson,0
Nattos,Marco,Peterson,1
Jean's Place,Marco,Peterson,1
The Mad Oak,Marco,Peterson,1
Mamoun's,Marco,Peterson,1
The Cool Pizzeria,Marco,Peterson,1
The Crimson Horse,Marco,Peterson,1
Bistro Bob,Marco,Peterson,0
The Amber Cuisine,Marco,Peterson,1
Ranch House,Marco,Peterson,1
Hofbrau Deluxe,Marco,Peterson,0
Tranquility,Marco,Peterson,1
Sapphire,Marco,Peterson,0
The Sugar Badger,Marco,Peterson,1
Wiener House,Marco,Peterson,0
Vietnam Restaurant,Marco,Peterson,1
Fluorescence,Terrell,Gray,1
The Caviar Salmon,Terrell,Gray,0
The River Blossom,Terrell,Gray,1
Vietnam Restaurant,Terrell,Gray,1
Estradanas,Terrell,Gray,0
Tranquility,Terrell,Gray,1
Molinarinari,Terrell,Gray,0
The Cool Pizzeria,Terrell,Gray,1
Aroma,Terrell,Gray,0
China Palace,Terrell,Gray,0
Starlight,Terrell,Gray,1
The Crown,Terrell,Gray,0
The Amber Lion,Terrell,Gray,0
The Caramel Hog,Terrell,Gray,0
Chance,Terrell,Gray,0
Big Daddy Barbeque,Terrell,Gray,0
Starlight,Cora,Burgess,1
China Palace,Cora,Burgess,0
Trilogy,Cora,Burgess,0
The Hot Oak,Cora,Burgess,0
Molinarinari,Cora,Burgess,1
Big Daddy Barbeque,Cora,Burgess,0
Mary's Diner,Cora,Burgess,0
Jean's Place,Cora,Burgess,0
The Court Bites,Cora,Burgess,0
The Magical Spices,Cora,Burgess,0
The Cool Pizzeria,Cora,Burgess,0
Aroma,Cora,Burgess,1
The Mockingbird,Cora,Burgess,0
Midnight,Cora,Burgess,1
Wiener House,Cora,Burgess,0
Wolfs,Cora,Burgess,1
The Depot,Cora,Burgess,1
Nattos,Cora,Burgess,1
Fargo,Cora,Burgess,0
Harvest,Cora,Burgess,1
Chops and Ribs,Elmer,Patton,0
Tranquility,Elmer,Patton,1
The Mad Oak,Elmer,Patton,1
The Noodle Fiddler,Elmer,Patton,0
Chance,Elmer,Patton,0
The Depot,Elmer,Patton,0
The Indian Smith,Elmer,Patton,1
Interlude,Elmer,Patton,1
The Crown,Elmer,Patton,0
Ranch House,Elmer,Patton,1
Siam Cusine,Elmer,Patton,1
The Sugar Badger,Elmer,Patton,1
Big Daddy Barbeque,Elmer,Patton,0
Fluorescence,Elmer,Patton,1
The Court Bites,Elmer,Patton,1
Sapphire,Elmer,Patton,0
Estradanas,Elmer,Patton,1
Starlight,Elmer,Patton,1
The Caramel Hog,Kendra,Horton,0
The Magical Spices,Kendra,Horton,1
The Mockingbird,Kendra,Horton,0
The Crown,Kendra,Horton,0
The Mad Oak,Kendra,Horton,1
Ranch House,Kendra,Horton,0
The Olive Port,Kendra,Horton,0
Jean's Place,Kendra,Horton,1
The Caviar Salmon,Kendra,Horton,0
The Amber Cuisine,Kendra,Horton,1
Mary's Diner,Kendra,Horton,0
The River Blossom,Kendra,Horton,1
Fluorescence,Kendra,Horton,1
Mamoun's,Kendra,Horton,0
Harvest,Kendra,Horton,1
Irifune Place,Kendra,Horton,0
The Sugar Badger,Kendra,Horton,0
Bambino,Kendra,Horton,0
Chops and Ribs,Sophia,Bridges,1
Vietnam Restaurant,Sophia,Bridges,0
The Amber Lion,Sophia,Bridges,0
Trilogy,Sophia,Bridges,1
Ranch House,Sophia,Bridges,0
The Cool Pizzeria,Sophia,Bridges,0
The Caramel Hog,Sophia,Bridges,0
The Magical Spices,Sophia,Bridges,1
Jean's Place,Sophia,Bridges,0
Big Daddy Barbeque,Sophia,Bridges,0
Tranquility,Sophia,Bridges,1
Chance,Sophia,Bridges,0
Fargo,Sophia,Bridges,0
Bistro Bob,Sophia,Bridges,0
Fluorescence,Sophia,Bridges,1
The Crimson Horse,Sophia,Bridges,0
The River Blossom,Sophia,Bridges,1
The Magical Spices,Eunice,Montgomery,0
Ranch House,Eunice,Montgomery,0
Burgers and Fries,Eunice,Montgomery,0
Chops and Ribs,Eunice,Montgomery,0
Fargo,Eunice,Montgomery,0
Irifune Place,Eunice,Montgomery,1
Siam Cusine,Eunice,Montgomery,0
A Cut Above,Eunice,Montgomery,0
Mamoun's,Eunice,Montgomery,1
China Palace,Eunice,Montgomery,1
Mary's Diner,Eunice,Montgomery,0
The Olive Port,Eunice,Montgomery,1
Big Daddy Barbeque,Eunice,Montgomery,0
The Indian Smith,Eunice,Montgomery,1
Sapphire,Eunice,Montgomery,0
Starlight,Eunice,Montgomery,1
The Sugar Badger,Mark,Wise,0
The Cool Pizzeria,Mark,Wise,1
Estradanas,Mark,Wise,0
China Palace,Mark,Wise,1
Aroma,Mark,Wise,0
Big Daddy Barbeque,Mark,Wise,0
Hofbrau Deluxe,Mark,Wise,0
The Amber Cuisine,Mark,Wise,1
The Hot Oak,Mark,Wise,0
The Caviar Salmon,Mark,Wise,0
The Noodle Fiddler,Mark,Wise,1
The Mockingbird,Mark,Wise,0
Starlight,Mark,Wise,1
The Crown,Mark,Wise,0
Fangs,Mark,Wise,0
Nattos,Mark,Wise,1
The Olive Port,Mark,Wise,0
Fargo,Lois,Walsh,0
The Hot Oak,Lois,Walsh,1
The Amber Cuisine,Lois,Walsh,1
Chance,Lois,Walsh,0
The Mockingbird,Lois,Walsh,0
The Depot,Lois,Walsh,0
Burgers and Fries,Lois,Walsh,0
Fluorescence,Lois,Walsh,1
Trilogy,Lois,Walsh,1
Estradanas,Lois,Walsh,0
Big Daddy Barbeque,Lois,Walsh,0
Starlight,Lois,Walsh,1
Jean's Place,Lois,Walsh,1
Wiener House,Lois,Walsh,0
